review,Eng,vader_score,vader_compound,textblob_score
因為可以有好多唔同玩法,Because there are so many different ways to play,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",0.34,0.25
最緊要買既時候要清晰 要投入多少錢,"The most important thing is to be clear at the time, how much money to invest","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.5709}",0.5709,0.3
投入時間 幾年後可以攞返幾錢 保證幾多非保證幾多。清晰後 滿意的就買不滿意再找其他,"After investing a few years, you can get back a few dollars to guarantee how much is not guaranteed. When it’s clear, if you’re satisfied, you’ll buy if you’re not satisfied.","{'neg': 0.063, 'neu': 0.735, 'pos': 0.201, 'compound': 0.6209}",0.6209,0.021428571428571432
少少意見 因為買怎樣的好睇個人儲錢目的 接受程度 就算呢到每位每人比個plan你 都未必有你看得上的 所以 想清楚自己想要怎樣的 再找公司/agent商量比較實際同有效率。畢竟保險就只是 協助我們達成目的(保障)/目標(金額) 既工具,"There are some opinions because of what kind of good personal savings you want to buy. Even if each person compares a plan, you may not have what you can see, so think about what you want to find a company/agent. Efficient. After all, insurance is just a tool that helps us achieve our goals (protection)/goals (amount)","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.8228}",0.8228,0.4333333333333333
五年攞返哂+利息,Five years of rebate + interest,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",0.4588,0.0
邊間呀,Bianjian,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"i think you should consider China Life annuity, its tax deductable","i think you should consider China Life annuity, is tax deductible","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
係YF Life，仲有，係保証3.6厘,"Department YF Life, Zhong You, Department guarantee 3.6%","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25,0.0
買咩保險多,Buy more insurance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5
千萬不要買萬通,Never buy Wantong,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
黎黎去去 醫療，危疾， 人壽，儲蓄為主,"Li Li went to medical treatment, critical illness, life, saving mainly","{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.6124}",-0.6124,0.05555555555555555
其實買保險真係有錢賺？ 有無人有親身經歷？,"In fact, is it really rich to buy insurance? Does anyone have personal experience?","{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.6432}",0.6432,0.1875
保險用自己條命去賭，如果係條命長，又識投資100%可以保通脹，佢又能夠儲蓄，咁仲有乜理由買保險呢？,"Insurance uses its own life to gamble. If it is a long life, and knows that investing 100% can protect inflation, and it can save, can there be any reason to buy insurance?","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.7003}",0.7003,0.275
“如果”唔病，“如果”投資100%贏,"""If"" Well, ""If"" investment 100% win","{'neg': 0.0, 'neu': 0.404, 'pos': 0.596, 'compound': 0.7096}",0.7096,0.8
死唔係問題，死唔去先係問題,"It’s not a problem, let’s do it first","{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.3089}",0.3089,0.25
"假如識投資,都要買","If you know investment, you have to buy","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"你有病,半死,反唔倒工,果時投唔倒資,咁點算,你大把錢使唔哂除外,無人叫你拎全副身家買保險","You are sick, half dead, you don’t get work, if you don’t get enough money, don’t count, you don’t have to pay a lot of money, no one asks you to buy insurance for your whole family","{'neg': 0.253, 'neu': 0.747, 'pos': 0.0, 'compound': -0.8807}",-0.8807,-0.17619047619047618
買左保險就唔可以投資咩?,Can I invest in the left insurance?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
係要分配,To be allocated,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
無錢的話，死唔去靠香港政府啦，75歲有免費醫療,"If you don’t have money, you can’t rely on the Hong Kong government. There is free medical treatment at the age of 75.","{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.5106}",0.5106,0.2
主要分4大方面!~,Mainly divided into 4 major aspects!~,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.12239583333333333
"1) RISk (人壽,醫療,危疾，)","1) RISk (life, medical, critical illness,)","{'neg': 0.703, 'neu': 0.297, 'pos': 0.0, 'compound': -0.7269}",-0.7269,0.0
2)儲蓄,2) Savings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
3)投資,3) Investment,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
4)退休,4) Retire,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
"而家好多人都會買儲蓄,一黎放係入面既息一定多過放銀行~二黎電視都有講,投資會有Risk, 最緊要保本得黎第時又可以用~",Many people in the family will buy savings. Yilifang Department will have more interest than the bank. Erli TV has talked about it. Investment will have Risk. The most important thing is to protect the capital and it can be used when it~,"{'neg': 0.043, 'neu': 0.795, 'pos': 0.163, 'compound': 0.7083}",0.7083,0.475
"例如而家你一個月儲$1000, 廿年之後個個月都拎番1.5倍 仲要係供15/20 但拎錢係拎到你100歲","For example, if you save $1000 a month, you will have to pay 1.5 times in the next 20 months. You have to pay 15/20, but you have to pay 100 years old","{'neg': 0.114, 'neu': 0.826, 'pos': 0.06, 'compound': 0.0258}",0.0258,0.05
利伸 做緊保險,Lishen tightens insurance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
多吾多人買保險,Many people buy insurance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5
多人買但要睇適合買d咩，每個人需要的都不一樣,Many people buy it but it’s suitable to buy it. Everyone needs something different,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.35000000000000003
萬萬不可買萬通,Never buy Wantong,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
多人買,Buy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
又一分,Another point,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
That’s true,That’s true,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.35
香港保險滲透率算好高,Hong Kong insurance penetration rate is considered high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.16
業內人士 分享一下,Insiders share,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}",0.29600000000000004,0.0
香港人一個成年人平均3-4份保單,An average Hong Kong citizen has 3-4 insurance policies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15
主要危疾、儲蓄、人壽多,"Major critical illnesses, savings, and longevity","{'neg': 0.603, 'neu': 0.397, 'pos': 0.0, 'compound': -0.7245}",-0.7245,0.03125
大學生一般都會買儲蓄,College students generally buy savings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.05000000000000002
而有家庭一家人至少6張,And there are at least 6 photos of a family,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.3
大人危疾、人壽、意外、儲蓄,"Adult critical illness, life, accident, savings","{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.7964}",-0.7964,0.05
小朋友 危疾、人壽、意外、住院、教育基金,"Children Critical Illness, Life, Accident, Hospitalization, Education Fund","{'neg': 0.618, 'neu': 0.382, 'pos': 0.0, 'compound': -0.7964}",-0.7964,0.0
咩原因,Why,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
多人買,Buy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
有錢無錢都要買,"If you have money, you have to buy it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
少少錢買大保障，蝕左都唔心痛啦,I don’t have enough money to buy a big guarantee.,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}",0.25,0.0
我鍾意觀塘個個,I like all of Kwun Tong,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,0.0
Premium Financing，最容易出問題嘅係Underwriting。,"Premium Financing, the most prone to problems is Underwriting.","{'neg': 0.27, 'neu': 0.73, 'pos': 0.0, 'compound': -0.4522}",-0.4522,0.5
高佣通常少Support，但低佣就唔一定多Support。,"High commission usually has less Support, but low commission does not necessarily have more Support.","{'neg': 0.113, 'neu': 0.602, 'pos': 0.285, 'compound': 0.5328}",0.5328,0.04055555555555556
宏記Financing部份，好似可以自己做埋，應該易做啲噃。,"Hongji Financing part seems to be buried by yourself, it should be easy to do.","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4404}",0.4404,0.43333333333333335
"我好憎過觀塘, 我 d 客亦都唔多係果頭.","I hate Kwun Tong very much, and I don't like many fruits.","{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.7013}",-0.7013,-0.013333333333333345
不過個頭太少OL...,But too little OL...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1875
你咁叻知我多數做 OL?,Do you know that most of me do OL?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5
中人premium financing都可以自己做。,Chinese premium financing can be done by yourself.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
咁識食。。。正牙,What food. . . Orthodontics,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
有興趣來保記，就通知我。,"If you are interested in keeping it, let me know.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",0.4019,0.25
Plan殺plan個陣你得單一選擇點都輸,"Plan to kill a plan, you have to lose a single choice","{'neg': 0.425, 'neu': 0.575, 'pos': 0.0, 'compound': -0.8126}",-0.8126,-0.07142857142857142
你係a唉a?,Are you a a a?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
AIA都唔錯吖啲產品，文化就唔知了。,"AIA is not wrong about acridine products, and the culture is unknown.","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.3724}",0.3724,0.075
"咁大公司, 文化好睇 team","Big company, good culture team","{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",0.4404,0.35
樓主消失左,The landlord disappears left,"{'neg': 0.444, 'neu': 0.556, 'pos': 0.0, 'compound': -0.34}",-0.34,0.0
"非常同意, 做COLD MARKET都生存到實無死","Strongly agree, do cold MARKET to survive to death","{'neg': 0.269, 'neu': 0.414, 'pos': 0.317, 'compound': -0.0772}",-0.0772,-0.08333333333333334
近排個agent叫我買隻短期儲蓄計劃佢話保證3.35厘息，5年後攞番,"A row of agents told me to buy only a short-term savings plan, and then guarantee a 3.35% interest rate.","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.6124}",0.6124,0.0
本身自己有部份錢係銀行做緊定期但好低息，所以諗緊買唔買好? 或者你地有無高息D既計劃可以介紹下,"Some of the money itself is a bank that is tight on a regular basis but has a low interest rate, so buy it carefully and not buy it? Or do you have a high interest rate D that you can introduce?","{'neg': 0.052, 'neu': 0.743, 'pos': 0.205, 'compound': 0.8341}",0.8341,-0.02371428571428572
高息嘅唔會短時間拎返,High interest rates will not be returned in a short time,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}",0.4588,0.08
你儲錢個目的係咩,What is your purpose for saving money?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
無目的，筆錢擺銀行無乜息收，又唔想買年金因為太耐先攞到錢,"No purpose, the money is put in the bank without interest, and you don’t want to buy an annuity because you are too resistant to get the money first","{'neg': 0.146, 'neu': 0.813, 'pos': 0.041, 'compound': -0.5236}",-0.5236,0.25
中人壽有呀,China Life Insurance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
中人壽有隻要保單第20年度先拎到錢仲要逼你拎哂出嚟 雖則個條文有寫到 但寫得比較婉轉,"As for China Life Insurance, as long as the insurance policy reaches the 20th year of the insurance policy, Qian Zhong will force you to pick it out.","{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.0516}",0.0516,-0.025
3、5、10年都有，中長線滴3.35都唔是話好多,"3, 5 and 10 years old, 3.35 long-term drops are not a lot of words","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1
其實睇下自己有無啲乜短/中/長期目標，而再去決定行邊一個計劃,"Actually, do you have any short-term/medium-term/long-term goals before deciding on a plan?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
唔鐘意等到退休先摞可以儲年期之後每年都摞一筆錢出黎，摞幾多錢或幾多年都可以定製,"Well, I don’t want to wait until I can retire first, and I can save a lot of money every year.","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.6808}",0.6808,0.25
業內人,Insiders,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
有阿5年後拎番 8厘左右既非保證回報,"There are about 8% after 5 years, which is not a guaranteed return.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
亦都仲有其他plan,Yiduzhong also has other plans,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.125
可以選供5年或10年，然後唔駛再供，由佢自己滾存，滾到真係有需要先拎出嚟,"You can choose 5 years or 10 years, and then don’t drive and make the supply again. You can save it by yourself.","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4939}",0.4939,0.0
之前嘅，自己發掘吓,"Before, I discovered scaring myself","{'neg': 0.42, 'neu': 0.58, 'pos': 0.0, 'compound': -0.4404}",-0.4404,0.0
你係想要靈活定唔靈活先,You want to be flexible and not flexible first,"{'neg': 0.153, 'neu': 0.552, 'pos': 0.294, 'compound': 0.1366}",0.1366,0.25
靈活既中間可以攞出黎用既 厘數係會低d 咁唔靈活就高啦,"Flexibility means that you can find the Li system in the middle. The number system will be lower d. If you are flexible, it will be higher.","{'neg': 0.071, 'neu': 0.747, 'pos': 0.182, 'compound': 0.34}",0.34,0.125
同埋5年後攞反出黎又擺係銀行不如長線d滾多d 淨係攞佢派出黎既利息洗下,"After 5 years of burying it, it is better to leave Li and put the bank instead of the long-term d roll more d. The net system sends Li and the interest is washed down","{'neg': 0.031, 'neu': 0.818, 'pos': 0.151, 'compound': 0.6908}",0.6908,0.2111111111111111
Ps 我自己有份每年派錢既儲蓄,Ps I have a share of each year to save money,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6597}",0.6597,0.0
因為可以有好多唔同玩法,Because there are so many different ways to play,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",0.34,0.25
最緊要買既時候要清晰 要投入多少錢,"The most important thing is to be clear at the time, how much money to invest","{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.5709}",0.5709,0.3
投入時間 幾年後可以攞返幾錢 保證幾多非保證幾多。清晰後 滿意的就買不滿意再找其他,"After investing a few years, you can get back a few dollars to guarantee how much is not guaranteed. When it’s clear, if you’re satisfied, you’ll buy if you’re not satisfied.","{'neg': 0.063, 'neu': 0.735, 'pos': 0.201, 'compound': 0.6209}",0.6209,0.021428571428571432
少少意見 因為買怎樣的好睇個人儲錢目的 接受程度 就算呢到每位每人比個plan你 都未必有你看得上的 所以 想清楚自己想要怎樣的 再找公司/agent商量比較實際同有效率。畢竟保險就只是 協助我們達成目的(保障)/目標(金額) 既工具,"There are some opinions because of what kind of good personal savings you want to buy. Even if each person compares a plan, you may not have what you can see, so think about what you want to find a company/agent. Efficient. After all, insurance is just a tool that helps us achieve our goals (protection)/goals (amount)","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.8228}",0.8228,0.4333333333333333
多吾多人買保險,Many people buy insurance,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5
多人買但要睇適合買d咩，每個人需要的都不一樣,Many people buy it but it’s suitable to buy it. Everyone needs something different,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.35000000000000003
萬萬不可買萬通,Never buy Wantong,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
多人買,Buy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
又一分,Another point,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
That’s true,That’s true,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,0.35
香港保險滲透率算好高,Hong Kong insurance penetration rate is considered high,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.16
業內人士 分享一下,Insiders share,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}",0.29600000000000004,0.0
香港人一個成年人平均3-4份保單,An average Hong Kong citizen has 3-4 insurance policies,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.15
主要危疾、儲蓄、人壽多,"Major critical illnesses, savings, and longevity","{'neg': 0.603, 'neu': 0.397, 'pos': 0.0, 'compound': -0.7245}",-0.7245,0.03125
大學生一般都會買儲蓄,College students generally buy savings,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.05000000000000002
而有家庭一家人至少6張,And there are at least 6 photos of a family,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.3
大人危疾、人壽、意外、儲蓄,"Adult critical illness, life, accident, savings","{'neg': 0.73, 'neu': 0.27, 'pos': 0.0, 'compound': -0.7964}",-0.7964,0.05
小朋友 危疾、人壽、意外、住院、教育基金,"Children Critical Illness, Life, Accident, Hospitalization, Education Fund","{'neg': 0.618, 'neu': 0.382, 'pos': 0.0, 'compound': -0.7964}",-0.7964,0.0
咩原因,Why,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
多人買,Buy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
有錢無錢都要買,"If you have money, you have to buy it","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
少少錢買大保障，蝕左都唔心痛啦,I don’t have enough money to buy a big guarantee.,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.25}",0.25,0.0
I wanna buy medical malpractice insurance for my elective attachment in hku Medicine for a month.,I wanna buy medical malpractice insurance for my elective attachment in hku Medicine for a month.,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.296}",0.29600000000000004,0.0
Only requirement is the insurance document must include wording 'medical malpractice insurance ',Only requirement is the insurance document must include wording'medical malpractice insurance ',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
I am a medical student without license.,I am a medical student without license.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
Please pm me your wts or email if your company provide this insurance. I need the insurance before this friday,Please pm me your wts or email if your company provide this insurance. I need the insurance before this friday,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}",0.3182,0.0
專業責任保險？,Professional liability insurance?,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.2023}",-0.2023,0.1
醫委會,Medical Committee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
give up your idea,give up your idea,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
wanna buy medical malpractice insurance for my elective attachment in hku Medicine for a month.,wanna buy medical malpractice insurance for my elective attachment in hku Medicine for a month.,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.29600000000000004,0.0
Only requirement is the insurance document must include wording 'medical malpractice insurance ',Only requirement is the insurance document must include wording'medical malpractice insurance ',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
I am a medical student without license.,I am a medical student without license.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
Please pm me your wts or email if your company provide this insurance. I need the insurance before this friday,Please pm me your wts or email if your company provide this insurance. I need the insurance before this friday,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.3182}",0.3182,0.0
專業責任保險？,Professional liability insurance?,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.2023}",-0.2023,0.1
醫委會,Medical Committee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
give up your idea,give up your idea,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
詢問住院118plan,Ask about hospitalization,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
這個我都想知道?,I want to know this?,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}",0.0772,0.0
詢問住院118plan,Ask about hospitalization,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
這個我都想知道?,I want to know this?,"{'neg': 0.0, 'neu': 0.755, 'pos': 0.245, 'compound': 0.0772}",0.0772,0.0
"呢個問題一早已經存在, 非保證, 可有可無, 可多可少, 只係你發覺得太遲","This problem has existed for a long time, non-guaranteed, optional, optional, only because you feel it is too late","{'neg': 0.13, 'neu': 0.87, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.11666666666666665
實際上 保記 係順境時 係唔係好分過其他公司,"In fact, it’s good to remember that when it’s in good times, it’s not a good company.","{'neg': 0.108, 'neu': 0.63, 'pos': 0.261, 'compound': 0.5258}",0.5258,0.3499999999999999
"我想問下, 保記呢隻更美好計劃內的紅利是否唔可以隨便提取架?","I would like to ask, Bao Bao, can only the bonus in the better plan be withdrawn at random?","{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.836}",0.836,0.0
買多份對冲下lor,Buy multiple hedging down lor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.07777777777777779
"我記得兩三年前左右吧.當時有個保記走出離既AGENT,雖然離開左保記,仲非常沉迷紅利,你知我從來打保證.唔多信紅利.準投保人要就無計啦.就講結構...","I remember about two or three years ago. At that time, there was a bailout who walked out of AGENT. Although he left Zuo Baoji, Zhong was very addicted to the dividend. . Just talk about structure...","{'neg': 0.037, 'neu': 0.963, 'pos': 0.0, 'compound': -0.1027}",-0.1027,-0.26
"不過佢拎一大堆野出離,證明以往既輝煌咁...","However, Qu carried a lot of wild departures, which proved to be brilliant in the past...","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.5859}",0.5859,0.25
"過去係真係勁過既,不過呢家野始終不保證.對於紅利既態度,間間一樣。 只係佢行既係復式,呢度潛在回報就較高。","In the past, the relationship between the real and the real has been strong, but the family has never guaranteed it. The attitude towards dividends is the same from time to time. If it's just a channel, it's a compound, so the potential return is higher.","{'neg': 0.0, 'neu': 0.954, 'pos': 0.046, 'compound': 0.2846}",0.2846,0.11904761904761905
"但如果係我賣既話,我會簡....老A或太空人年期人壽...之前我都有單CASE,搵左一陣用邊間好,本來有考慮保記BL.但保證位置實在太底....","But if you sell it to me, I will Jane... old age or astronaut life... I used to have a single case before, and I used the left side for a while, it was originally considered to keep BL. But guarantee The location is too low...","{'neg': 0.054, 'neu': 0.895, 'pos': 0.051, 'compound': -0.0387}",-0.0387,0.08071428571428571
"拿.都係個句,我個人追求保證而已,唔代表抨擊緊保記或任何公司既紅利。","Take. It’s a sentence. I personally pursue guarantees. Well, the representative criticizes Treasury or any company as a bonus.","{'neg': 0.096, 'neu': 0.558, 'pos': 0.347, 'compound': 0.6486}",0.6486,0.0
賠條毛,Indemnity,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
都好，有條毛玩吓。,"All good, there is a hairy scare.","{'neg': 0.288, 'neu': 0.45, 'pos': 0.261, 'compound': -0.0772}",-0.0772,0.7
草夠100條仲可以變毛記,There are enough 100 grasses to change hair,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
住葵涌仲可以申請上巿，正到呢。,"Live in Kwai Chung Chung can apply for listing, just arrived.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.13636363636363635
我好唔喜歡個間奇怪野.抽水都抽到上...香討都可以自己上啦...做咩要賣股比隻馬..,I don’t like a strange wild place. It’s all pumped up...Scents can be served on their own...you have to sell stocks more than horses.,"{'neg': 0.068, 'neu': 0.837, 'pos': 0.095, 'compound': 0.1779}",0.1779,0.18333333333333332
你投保既時候唔係先注意賠償既咩？,"When you are insured, don’t pay attention to compensation first?","{'neg': 0.135, 'neu': 0.865, 'pos': 0.0, 'compound': -0.1027}",-0.1027,0.25
"關於英式紅利, 有無人可以再講清楚D咩叫複式玩法? 我買果陣係睇佢悲觀情況果欄(假設年度化回報率比現時預期平均每年下跌約1.3%), 實際係咪會仲衰過悲觀情況","Regarding the British bonus, can anyone please explain clearly how to play the double-playing game? I bought the fruit column to look at the pessimistic situation fruit column (assuming that the annualized return rate is about 1.3% lower than the current expected average annually). Fading pessimism","{'neg': 0.126, 'neu': 0.683, 'pos': 0.191, 'compound': 0.5719}",0.5719,-0.09166666666666667
賣比你個個仲係唔係度,Sell ​​better than you,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0
計劃書有一版係全細字條款 ..,There is a full version of the plan in the plan.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.35
裡面有一句 * 非保證紅利可能為零 .,There is a sentence * Non-guaranteed bonus may be zero.,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5859}",0.5859,0.0
咁你話會唔會,Yeah you will not,"{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.296}",0.29600000000000004,0.0
"保誠除左複式結構之外,仲有樣野叫遺留遺產,但觸發條件不明.本身用意作為補償紅利不足情況.","In addition to the left double structure, Prudential has a wild style called legacy, but the trigger conditions are unknown. It is intended to compensate for the lack of dividends.","{'neg': 0.092, 'neu': 0.908, 'pos': 0.0, 'compound': -0.4497}",-0.4497,0.0
但動用過的例子不多,But there are not many examples,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.25
