review,Eng,label,vader_score,vader_compound,textblob_score
"工作人員是超級友好和非常漂亮的！ 你可以告訴他們你想幫助你！  首先,我是在國泰航空公司飛行的最後3年。 這就是唯一的航空公司我選擇當我飛往香港。 原因是,這裏的服務。 飛機的機組人員服務員都非常友好。 我再也不會從他們那裏有一段不愉快的經歷。 其他航空公司,我會看到船員把他們看起來只是減少工作負載。 另外,您可以看到他們根本不想做他們的工作。 在國泰,團隊協作,你可以看出他們很喜歡邊和他們在做什麼。 保持良好的工作。","The staff is super friendly and very beautiful! You can tell them you want to help you! First, I was in the last three years of flying with Cathay Pacific. This is the only airline I choose when I fly to Hong Kong. The reason is the service here. The crew attendants of the aircraft are very friendly. I will never have an unpleasant experience from them. For other airlines, I will see the crew treat them as if they just reduced the workload. In addition, you can see that they do not want to do their job at all. In Cathay Pacific, teamwork, you can see that they like the edge and what they are doing. Keep up the good work.",1,"{'neg': 0.009, 'neu': 0.78, 'pos': 0.211, 'compound': 0.9814}",0.9814,0.28825757575757577
"一定要來看看購物 mall_Harbour 城市  我工作在灣仔, 有時候下班後我會去海港城在尖沙咀的輪渡站在灣仔渡輪因爲這裏有一個單獨和海港城。 海港城是香港最大的購物中心。 如果我的朋友來香港了。 我應該邀請他們去海港城因爲它包括購物, 餐飲, 娛樂和觀光。 我的朋友們也喜歡這個購物中心以及他們想購買美容產品和手錶。 對每一個聖誕節和中國新年期間, 海港城必須出示我們特別優秀的裝飾讓我們拍照。 我拍了很多照片和我老公還有我的朋友去年聖誕節。","Be sure to check out shopping mall_Harbour City I work in Wan Chai, sometimes after get off work I will go to the ferry station in Harbour City in Tsim Sha Tsui Wanchai Ferry because there is a separate and Harbour City. Harbour City is the largest shopping mall in Hong Kong. If my friend came to Hong Kong. I should invite them to Harbour City because it includes shopping, dining, entertainment and sightseeing. My friends also like this shopping mall and they want to buy beauty products and watches. For every Christmas and Chinese New Year period, Harbour City must show us our exceptionally good decoration for us to take pictures. I took a lot of pictures with my husband and my friends last Christmas.",1,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.9747}",0.9747,0.18939393939393934
"有很多購物的地方！  如果你正在尋找廉價的發現在香港的酒店裏,那麼這裏就是最適合你的地方。 你還能看到一些他們的文化因爲有街道上的表演和一些藝術品。 你會得到享受他們的如果你是一個美食家streetfoods也像我一樣xd","There are many shopping places! If you are looking for cheap finds in hotels in Hong Kong, then this is the best place for you. You can also see some of their culture because of the street performances and some artworks. You will get to enjoy them if you are a foodie streetfoods like me xd",1,"{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.9324}",0.9324,0.60625
"比我之前想象的小得多,設施也少,整體感覺有點冷清。可是門票卻比東京迪斯尼還貴一點,個人很失望。而且不知道是當地的香港人還是中國人,隨地吐痰的不少,很不愉快。","It's much smaller than I had imagined before, and there are few facilities. The overall feeling is a bit deserted. But the tickets are a little more expensive than Tokyo Disney, personally disappointed. And I don’t know if it’s a local Hong Konger or a Chinese. I spit a lot and feel very unhappy.",0,"{'neg': 0.137, 'neu': 0.842, 'pos': 0.021, 'compound': -0.8418}",-0.8418,-0.19175
飛行首選  只要旅行的地點是國泰航空和國泰港龍航空有飛行的航線永遠是我搭機首選，安全、大部分的空服人員服務都很親切，他們的A350900的特選經濟艙應該也是我搭過最喜歡的特選經濟艙，除了機齡很新，座位空間也寬敞且舒適，不過最近誤點率稍微有高了一點。,"First choice for flight As long as the travel location is Cathay Pacific and Cathay Dragon, the flight route is always my first choice for flight. It is safe and the service of most flight attendants is very kind. They should also take the A350900 Premium Economy Class. My favorite Premium Economy Class, in addition to the new age, the seat space is also spacious and comfortable, but recently the error rate has been slightly higher.",1,"{'neg': 0.043, 'neu': 0.855, 'pos': 0.102, 'compound': 0.4398}",0.4398,0.3196694214876033
"可靠地好！ 无论你在哪里...  我们已经飞行的最后10年cx, 短期和长期的。 这里的客户服务,在机场,在飞机上一直都有礼貌和高效的电话和！ 同样的治疗是可以预料到的无论你从哪个国家来的飞机或...  这里的食物,最近在从旧金山起飞的航班到香港,味道很棒！ 想象就像是真正的品尝三文鱼三文鱼和土豆泥和土豆泥！  这趟航班是从秘鲁墨西哥航空公司通过直接连接的所以很容易对比的甚至更多的感激！  保持良好的工作和谢谢国泰！","Reliably good! No matter where you are... we have been flying cx for the last 10 years, short and long. Customer service here, at the airport, on the plane has always been polite and efficient telephone and! The same treatment can be expected no matter which country you are coming from by plane or... The food here, the flight from San Francisco to Hong Kong recently, tastes great! Imagine being really tasting salmon salmon and mashed potatoes and mashed potatoes! This flight is directly connected from Peruvian Aeromexico so it is easy to compare even more grateful! Keep up the good work and thank Cathay!",1,"{'neg': 0.018, 'neu': 0.794, 'pos': 0.189, 'compound': 0.9708}",0.9708,0.3073717948717949
香港飛歐洲的好選擇  去程和回程時間非常適合香港遊客，登機時毛毯已放好在椅上。派發零食和主餐的時間也很好，整體來說體驗不錯，下趟歐洲旅程的首選。,"A good choice for Hong Kong to Europe. The departure and return times are very suitable for Hong Kong tourists. The blankets are already placed on the chair when boarding. The time to distribute snacks and main meals is also very good, overall the experience is good, the first choice for the next trip to Europe.",1,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.8399}",0.8399,0.4302083333333333
"美麗的度假勝地  喜歡這個地方的一切。 所有餐廳裏的食物很棒,尤其是亞洲和300的葡萄酒可供選擇的飲料全包套餐。 房間很舒服有很多不錯的細節如咖啡機和一個儲備豐富的迷你酒吧。","Beautiful resort like everything about this place. The food in all restaurants is great, especially the all-inclusive set of drinks with Asian and 300 wines to choose from. The room was very comfortable with many nice details such as a coffee machine and a fully stocked mini bar.",1,"{'neg': 0.0, 'neu': 0.718, 'pos': 0.282, 'compound': 0.9509}",0.9509,0.40875
"真的沒什麼可抱怨的。  是沒有這樣的經濟是一個舒適的座位。 他們旨在提醒我們 我們負擔不起我們過去三月舒服的了他們。  所以。 採用了這樣的方式。 服務很好,食物是很典型的航空公司。 工作人員友好和樂於助人。 沒有什麼可抱怨的。 11小時的痛苦中貼出天空totures座位。 但這是我們的車。  我們bouht香港國泰航空公司。 但這段旅程是新西蘭航空的航班。 嗯。",There is really nothing to complain about. There is no such economy as a comfortable seat. They are designed to remind us that we cannot afford to be comfortable with them in the past three months. and so. In this way. The service is good and the food is typical of airlines. The staff is friendly and helpful. There is nothing to complain about. The seat of sky totures was posted in 11 hours of pain. But this is our car. We bouht Hong Kong Cathay Pacific. But this journey is an Air New Zealand flight. Ok.,1,"{'neg': 0.036, 'neu': 0.836, 'pos': 0.128, 'compound': 0.7745}",0.7745,0.1994107744107744
國泰航空  國泰航空一直以來都是以服務和餐點出名，有機會坐了一次，很棒的體驗。雪糕是哈根達斯的，餐點有中餐，西餐可選。網上電視有很多節目可以看，服務態度很好。,"Cathay Pacific Cathay Pacific has always been famous for its service and meals, and had the opportunity to sit down once, a great experience. Ice cream is from Haagen-Dazs. There are Chinese and Western food options. There are many programs to watch online TV, and the service attitude is very good.",1,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.8777}",0.8777,0.3649206349206349
