review,label
"一生難忘的假期  我能說什麼呢,第一次看到2015年的olivia, 2016看到我們第二次和2017是會看到我們回來,我們已經預訂了。 員工和管理人員知道你的假期每年你的生活是非常重要的一部分,當你爲工作一年到頭辛辛苦苦你想放鬆和享受到兩週最好的標準和這家酒店和這裏的員工會給你。 迎接你的是到達的時候有一杯香檳還有一個冰涼的冷毛巾,給我的第一印象。 我喜歡這家酒店,對這種不停的時間都非常開心。 我地訂了這家餐廳的管理所有四個大人和一個就像是每天晚上要出去慶祝生日,工作人員不能爲你做的和你會覺得你是個很大的餐廳,和添加到您剛纔在外面甲板上看日落最好的希臘酒喝（我聽說酒是選擇從一個頂級的葡萄酒品嚐希臘）。 如果這還不是你可以選擇在沙灘上吃了,桌子,檯燈的工程。 我們在這家酒店是一流的,你找不到的一個早晨因爲牀的舒適度。 我沒有採取任何洗漱用品酒店用品就和他們進貨的案例和他們也是一流。 我們被安排在一樓的房間1並要求再高一點, dirk行政經理助理安排了我們第二天就搬到了和去海灘只是告訴我們說一切都會解決,是比較肯定的,裙子後面的衣櫃,衣服抽屜。 我之前從來沒有遇到過這樣的對待,的。 我們去了一些短途旅行非常完美的協調和定時,不太長的時間不是太短和迎接的我們甚至在入口。 我們明年再來四個成年人,讓我們8部分。 我推薦這家酒店給我的朋友都經歷過16對我們做了什麼。 不花一分錢都是花在除了這一點我絕對認爲是需要給小費的,這些員工你要去月球和獎勵他們所以爲什麼不回來找你。 安娜在一家希臘餐廳還記得我們和招呼我們親吻和擁抱和它有讓我們覺得很特別,她是上下樓梯和我們祝她好她值得一住,和dirk ,他成功地在幾分鐘之內就到達了我們的一切問題都解決了我們眼中的一顆明星。",1
不值期待  東西70%是重複的，沒有特色。女人街非常長，但大約逛個10攤，就知道裡面的商品有什麼了。待30分鐘都嫌久。,0
"配套不錯,食物不俗的航空公司  前幾日天鴿十號颱風吹襲, 台灣本土航空公司都取消, 以為要再另行處理回港機票, 可幸是國泰只是延誤了大約3小時便可以起程, 順利回到香港",1
"1.酒店饭菜一般,上菜特慢",0
國泰航空航班整體體驗  整體機上服務質素優質，空中服務人員具禮貌及保持微笑。飛機航班準時，online check in 方便。,1
很喜歡國泰航空  首先，餐點非常的令人滿意，酒的部分可能因為高空的關係覺得比較澀。空服人員很盡責，也很體貼乘客，由於轉機時間緊迫，讓我們走了機組人員通道。,1
體驗很好  唯一的一趟紅眼送哈根達斯的航班  很喜歡  航班服務人員很nice  唯一一次在飛機上吃到哈根達斯的航班  餐飲質量比國東兩行的都要好 竟然要湊夠五十個字 也是狗狗的了,1
服務還OK，算很有效率  可能是從香港飛回的關係，感覺服務人員較急躁，急著上機急著坐穩，相對動作及流程都較快，不拖拉，飛行過程也順暢，感覺速速就回!,1
房间的隔音效果不是特别好，房间里面安静的时候可以听见房间外面说话的声音，其次就是浴室喷头有轻微漏水现象，希望可以改进一下。,0
前台服务极差：订的是观景房。但第一天入住时，前台人员坚持说我订的是套间，要打电话给携程去确认，才说我订的是观景房。退房时又发现前台人员私自改动我当时确认的房价，将房价由当初确认的558改成588，而且这个过程从未和我确认过。更可笑的是，前台收款的小姐连水单也没打给我确认，就去刷我的卡。怀疑是不是黑店。,0
"很棒的酒店！   我很喜歡一個朋友一起住6晚8 50th五月中旬去慶祝一個生日。 這是我第一次來這家酒店住過之後在大洋洲4其他場合上。  有一個很及時而且有效率的私人接送服務帶我們到這家酒店和我們自己的迷你巴士確實有我們的還有一個可愛的司機,他帶我們去了一個很愉快的聊天在驅動器和自豪地和他的家人的照片。  我不得不承認酒店的第一眼的感覺你好像不是騙子一樣令人印象深刻,但是工作人員熱情地招呼我們就被帶到了一杯氣泡酒。 我們住的是花園景觀別墅,這是非常寬敞的內部和能容納3個成人。 唯一令人失望的是它的風景,因爲除了一棵大樹沒什麼可看的。 陽臺很大還有一個休息區,但是沒有躺椅。 我的確注意到了一樓的房間有陽臺躺椅上的太陽。  因爲這是一個特別的生日的朋友她送來了一個可愛的生日蛋糕和一瓶香檳酒在她的房間裏,真是太貼心了。 房間每天打掃和補充。  這裏的食物很棒而且如果你想,你可以吃一整天！ 餐廳的口味很忙因爲周圍有很多帶小孩的家庭,但員工總是很熱情地幫助他們把桌子放在一起,因爲我們都是一大羣人。 有這麼多種類的食物就是有時候一個難的選擇！  早餐在法國希臘餐館或安靜多了而且還有種類足夠多,所以我們每天早上都選擇了這項服務。  我們嘗試了各種各樣的葡萄酒與我們飯菜和他們都還是可以接受的。 這裏的服務在法國和希臘的餐廳在晚上很棒而且很特別感謝喬治和stefan讓我們在這裏用餐所以可愛。 不用問都是加滿飲料並沒有什麼太多的麻煩。  我每天都會去健身房雖然小人不多。 還有各種課程。 唯一令人失望的就是天氣！ 下大雨在2次一整天都和工作人員盡最大努力把所有區域都幹。 因爲天氣太差的酒吧區域和室內溫泉確實成爲繁忙,但工作人員應付得當這家。 我確實注意到孩子出現在溫泉區域,這應該是一個成人的區域和工作人員似乎並不質疑這一點。",1
"這裏的食物不值得在廟街  我不知道爲什麼有那麼多的遊客像我這樣的人想在這兒吃飯？ 我想它可能是好多年的香港旅遊宣傳的主板。 坦白說這裏的食物是沒有味道的,提供的食物相比在唐人街的澳大利亞或美國。 到處走走看看之前自己抓了一個座位。 如果你真的很喜歡和大蝦炒飯還有一個小餐廳,街對面有在河內JOYPOINT從尖沙咀凱悅酒店會提供令人滿意的食物價格合理,這只是一個站的距離佐敦,尖沙咀地鐵站. ,退出從N2和餐廳就在酒店前面。",0
"令人愉快的航班服務很好  很棒的飛行,好的座位,優質的服務,美味的食物,非常樂於助人的員工,出色的娛樂活動。 你可以要求其他的不多。 繼續加油。",1
太偏的地方，太冷清的场所，太糟糕的早餐。郁闷！！,0
專業、有效率的服務團隊  這是我第一次搭乘國泰航空，雖然只是到香港，但卻是我整個旅行的起點。由於我最終目的是非洲，因此關於行李托運寄送一直是我所關心的議題，在這裡我真的想特別感謝國泰航空的地勤人員，他的親切熱心給予我這段旅途最大的幫助，國泰航空並沒有因為最後一段的航空公司與他們並無合作關係，就直接拒絕我；反而，仍是嘗試著協助我將行裡掛到最後目的地！到現在，我仍是非常感激！,1
淋雨的花洒喷头水流有些急，打在身上一点痛。,0
房间太小，床更小，我们带着小孩，真的住的非常不舒服。,0
設施太舊,0
"女人街或每個人'八市場？  我真的不知道爲什麼這家的名字是女人街。 是的,有一些珠寶首飾的皮包（所有假）和（不是質量好的）和一些很受歡迎的（像左鄰右里假日賓館短褲... 嗯... 是的... 真的!） 但也有手錶,玩具,和一些電子產品。 這裏有適合所有人的東西！ 甚至在你生命中的那個男人誰不喜歡購物的話會覺得整個概唸的迷人的市場。 這些人抽出他們的商品和設置,破裂,討價還價的價格... 一週七天的。 你會發現事物和一些俗氣的事情而這可能成爲未來的發展趨勢。 有些事情你不會找到像在家裏或是在亞馬遜網站集與筷子碗和筷子由聯合國人權事務高級專員辦事處這些新奇的禮物回家給你很好的。",1
卫生间有点小，没有专门的淋浴房有些不方便。,0
隔音一般有點吵,0
"实在对不起四星的称呼!12月份在2--14度的气温下,只在晚上8点后才开空调!下半夜又关闭!投诉后还有理说是响应政府号召:节约能耗.这样的HOTEL朋友们您还敢入住吗?",0
很差劲的地方。是人都不要住。设施什么都不好还贵。真是晦气,0
舒適之旅  雖然當日班機延遲但服務員非常殷勤體貼，發sms提醒客人班機延遲， 令客人可以安排時間或到機場內購物，班機非常舒適座位比一般寬敞，設備更完善，原來這是一部新飛機，坐得很舒服，我每次外遊都會首選國泰,1
餐點很普通  機上餐點很普通，只有一塊餅乾和一罐雀巢LEMON茶和一份雞肉派，希望餐點內容能在多加強一點 空姐服務還不錯,0
"到半夜竟然没暖气,怎么住啊????!!!!!!!!!!",0
"供餐時機艙味道太重  雖然說供餐是包含在機票費內，很多人大概會覺得這是他們得權益 但是供餐時，整個機艙內瀰漫的食物味道，奇怪的加熱鐵鏽味那個跟加工廠生產線的味道真是一模樣，真的希望可以看看Qantas,或是Emirates的做法是什麼怎麼不會有臭味，或是有個quietbaby zone的概念來個nonfood zone...",1
安全，舒適  350除了本身機身隔音稍為差一點外還是坐著很舒適，國泰空姐熱情貼心，相當於亮麗的風景線。餐食還算是滿意，還有水果吃。十分不錯,1
尖沙咀的大型商場  海港城是尖沙咀的大型商場，是不少旅客會到達的大型商場。裡有有不少商店販賣各式商品和緋紀念品，屬於高檔次商場。,1
地毯很赃 床下的簧凸出 睡得很不舒服 隔音很差 很吵 市有段距 不是很方便 我得糟糕透了,0
我感觉不行。。。性价比很差。不知道是银川都这样还是怎么的！,0
地點方便、早餐好吃、服務員貼心,1
"安全舒適的旅行  從常常往返中港台三地和出國旅遊開始,就選擇國泰航空,而一直以來國泰航空都保持著友善親切,專業服務的態度,在每一次的旅程裡,都能提供很好的體驗",1
对这家酒店感觉非常的不满意，酒店的服务和设施以及地点都非常非常的差，特别的硬件设施不是水管坏了，就是电视有问题。半夜居然爆水管，在住的几个晚上里没有睡到一个安稳觉，投诉同楼层的韩国客人太吵，在投诉其吵闹的时候不专业的接线人员竟然要求我在半夜时分去查看是哪一个房间的客人，简直是莫明奇秒，不知道香港的服务人员的专业素养跑到了哪里去了。。。。莫明。。。。酒店的地理位置也非常不理想如果想节省时间都需要打的到地铁站，如果你买了太多东西，相信我回酒店真的是一件非常痛苦的事，没有出租车，没有地铁。。。。。。,0
如家应该不错才对，可是没想到很让人失望，一进入方间就被噪音吓了一跳，12楼啊，打开窗户正对越秀的建筑工地，要求换房被告知不行，下雨天，雨伞，吹风机前台说全部俄出去了，没有了。有标visa却被告知不能使用外币卡授权,0
"人流多,lift慢,只開放一部lift",0
十分守時  我坐上國泰淩晨一時起飛到成田機場，一時起飛沒任何時間差誤準時起飛，原定4小時多時間，還早到著陸，只需3小時50分鐘左右已著陸，這真是廉航能提供的服務。,1
"馬馬虎虎  如果您複製監視我們的杯子, 手袋, 電視節目等這是地方的。 要準備好的採光供應商可以說是什麼, 但是似乎不願意的水準。 關於拉伸1公里的, 很窄的一條數百個攤位之間，",1
"首先感觉不像大酒店,应该属于公寓式酒店,房间很小,明显是住宅公寓改装的.",0
前臺服務很好，出差過來，免費升級到大房間…非常專業的態度  酒店FO 前臺服務很好前臺服務很好，出差過來，免費升級到大房間…非常專業的態度，非常好，非常好非常好德剛非常好,1
"所有希望但他們的鞋子都沒有便宜  所有鞋和品牌可以想像, 但會受到警告他們見到的幾乎一樣便宜與所有其他員工在這座城市。 如果您正在尋找一些特定或某種不尋常的在這裏您將發現它... 但不是任何可以比在家",0
